"ID (do not edit)","Content type","Element type","Source language (PT)","Target language (EN)"
"{""contentId"":""f24a9174-23f9-439d-b3ee-35b0afd2bfb0"",""fieldId"":""spiritual_progression"",""sequencePath"":[]}","TEXT","Import1","Sudhana aprende que a maestria do Dharma inclui a maestria da comunicação. A verdadeira compreensão se manifesta como a capacidade de entender e se conectar com todos os seres através de suas próprias linguagens, guiando-os efetivamente para o despertar.",
"{""contentId"":""f24a9174-23f9-439d-b3ee-35b0afd2bfb0"",""fieldId"":""unique_elements"",""sequencePath"":[]}","TEXT","Import1","'- A prostração do mestre (Megha) diante do discípulo (Sudhana), um raro ato de humildade e respeito pelo caminho.",
"{""contentId"":""f24a9174-23f9-439d-b3ee-35b0afd2bfb0"",""fieldId"":""transition"",""sequencePath"":[]}","TEXT","Import1","Megha admite que seu conhecimento se limita a este portal da linguagem universal e não pode compreender a totalidade da conduta dos bodhisattvas. Ele direciona Sudhana para encontrar o chefe de família (householder) Muktaka, na cidade de Vanavāsī.",
"{""contentId"":""f24a9174-23f9-439d-b3ee-35b0afd2bfb0"",""fieldId"":""miraculous_manifestations"",""sequencePath"":[]}","TEXT","Import1","Enquanto Megha louva as qualidades de um bodhisattva, uma massa de raios de luz emana de sua boca, iluminando um bilhão de mundos. Essa luz atrai uma vasta assembleia de seres poderosos (devas, nāgas, etc.) que, ao ouvirem seu ensinamento, se tornam irreversíveis no caminho para a iluminação.",
"{""contentId"":""f24a9174-23f9-439d-b3ee-35b0afd2bfb0"",""fieldId"":""chapter_title"",""sequencePath"":[]}","TEXT","Import1","MEGHA",
"{""contentId"":""f24a9174-23f9-439d-b3ee-35b0afd2bfb0"",""fieldId"":""name_translation"",""sequencePath"":[]}","TEXT","Import1","Nuvem",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""location"",""sequencePath"":[]}","TEXT","Import1","No bodhimaṇḍa, na terra de Magadha, próximo a Vāsantī.",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""main_dialogue"",""sequencePath"":[]}","TEXT","Import1","Em resposta à pergunta de Sudhana, a deusa primeiro lista as dez qualidades que um bodhisattva deve possuir. Em seguida, ela explica sua própria liberação, detalhando como ela percebe a natureza fundamental dos tathāgatas como estando além de qualquer conceito dualista. Ela também explica como aplica as quatro dhyānas (absorções meditativas) com uma motivação compassiva para beneficiar todos os seres.",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""main_teaching"",""sequencePath"":[]}","TEXT","Import1","A liberação do bodhisattva chamada ""completa subjugação através da bem-aventurança da paz de śamatha"". A deusa ensina a Sudhana dez qualidades essenciais para a prática do bodhisattva, incluindo a percepção direta dos tathāgatas, a visão de seus corpos, a compreensão de seus oceanos de qualidades, luzes, emanações e ensinamentos. Sua própria liberação lhe permite perceber que os budas são, em sua verdadeira natureza, não-nascidos, incessantes e como uma ilusão — transcendendo os conceitos de existência e não-existência.",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""assembly_present"",""sequencePath"":[]}","TEXT","Import1","A assembleia é a sua própria visão interna de todos os tathāgatas do passado, presente e futuro, que ela percebe através de sua profunda absorção meditativa.",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""context"",""sequencePath"":[]}","TEXT","Import1","Sudhana encontra outra deusa da noite que personifica a profundidade da meditação (śamatha) e a visão clara da natureza dos budas.",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""spiritual_progression"",""sequencePath"":[]}","TEXT","Import1","Sudhana aprende sobre a importância das qualidades fundamentais para a prática e sobre o poder da meditação śamatha (calma mental) como base para a sabedoria. Ele compreende que a verdadeira natureza dos budas transcende conceitos de vinda e ida, e que a meditação profunda é uma ferramenta poderosa para a atividade compassiva no mundo.",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""unique_elements"",""sequencePath"":[]}","TEXT","Import1","'- As Dez Qualidades do Bodhisattva: O capítulo fornece uma lista clara e estruturada de dez qualidades que definem a prática de um bodhisattva.",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""transition"",""sequencePath"":[]}","TEXT","Import1","A deusa, humildemente, afirma conhecer apenas esta liberação e direciona Sudhana para encontrar a próxima deusa da noite, Pramudita­nayana­jagad­virocanā, que está próxima.",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""miraculous_manifestations"",""sequencePath"":[]}","TEXT","Import1","A manifestação central é a sua visão meditativa. Através de seu samādhi, ela percebe todos os budas dos três tempos, seus reinos e assembleias. Ela também descreve como usa a meditação para guiar os seres, por exemplo, instilando a percepção da feiura nos prazeres carnais para quebrar o apego e inspirando aqueles com pensamentos virtuosos, criando as condições para que alcancem a onisciência.",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""chapter_title"",""sequencePath"":[]}","TEXT","Import1","SAMANTA GAMBHĪRA ŚRĪ VIMALA PRABHĀ",
"{""contentId"":""d958c27c-5255-40c2-a462-6ccaca596956"",""fieldId"":""name_translation"",""sequencePath"":[]}","TEXT","Import1","Glória Profunda Universal Imaculada",
"{""contentId"":""fbef90eb-a245-45f8-af1c-e21c25374eae"",""fieldId"":""descPersonagem"",""sequencePath"":[]}","TEXT","Import2","Mañjuśrī parte de Jetavana com um vasto séquito.",
"{""contentId"":""fbef90eb-a245-45f8-af1c-e21c25374eae"",""fieldId"":""resumoDoCap84000Co"",""sequencePath"":[]}","TEXT","Import2","Através da benção do Buda, Śāriputra é capaz de ver Mañjuśrī, que está partindo para o Sul da Índia. Acompanhado de seus sessenta alunos, ele segue Mañjuśrī. Ele elogia Mañjuśrī ao seu aluno Sāgarabuddhi. Todos eles vão até Mañjuśrī e prestam-lhe homenagem, e Mañjuśrī ensina-lhes dez motivações. Em seguida, Mañjuśrī vai para a Floresta de Vicitrasāladhvajavyūha, perto da cidade de Dhanyākara. Mañjuśrī descreve os milagres ocorridos no nascimento de Sudhana, elogia Sudhana e ensina a ele e aos outros sobre a natureza dos budas. Mañjuśrī parte; Sudhana segue-o e, em verso, louva-o e pede ensinamentos. Mañjuśrī o instruiu a desenvolver a conduta de bodhisattva confiando em kalyāṇamitras.",
"{""contentId"":""fbef90eb-a245-45f8-af1c-e21c25374eae"",""fieldId"":""capUrl"",""sequencePath"":[]}","TEXT","Import2","https://drive.google.com/file/d/1KS-LppkNjhv-z3LbrTV3E6PcLPqKBuy9/view?usp=drive_link",
"{""contentId"":""fbef90eb-a245-45f8-af1c-e21c25374eae"",""fieldId"":""qrCodeUrl"",""sequencePath"":[]}","TEXT","Import2","https://technosutra21.github.io/technosutra/?model=3",
"{""contentId"":""fbef90eb-a245-45f8-af1c-e21c25374eae"",""fieldId"":""ocupacao"",""sequencePath"":[]}","TEXT","Import2","Bodhisattva",
"{""contentId"":""fbef90eb-a245-45f8-af1c-e21c25374eae"",""fieldId"":""linkModel"",""sequencePath"":[]}","TEXT","Import2","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo3.glb",
"{""contentId"":""fbef90eb-a245-45f8-af1c-e21c25374eae"",""fieldId"":""nome"",""sequencePath"":[]}","TEXT","Import2","Manjushri",
"{""contentId"":""d649d6ca-ca98-4fca-95d0-2034949c7d5f"",""fieldId"":""descPersonagem"",""sequencePath"":[]}","TEXT","Import2","Sudhana encontra Veṣṭhila, um devoto que faz oferendas a um santuário que contém um trono de sândalo de um Tathāgata.",
"{""contentId"":""d649d6ca-ca98-4fca-95d0-2034949c7d5f"",""fieldId"":""resumoDoCap84000Co"",""sequencePath"":[]}","TEXT","Import2","Sudhana vai para a cidade de Śubhapāraṃgama, onde encontra o chefe de família Veṣṭhila, que atingiu o samādhi chamado exibição incessante da família dos budas quando abriu a porta de um santuário. Através desse samādhi ele vê incontáveis budas do passado, presente e futuro.",
"{""contentId"":""d649d6ca-ca98-4fca-95d0-2034949c7d5f"",""fieldId"":""capUrl"",""sequencePath"":[]}","TEXT","Import2","https://drive.google.com/file/d/1yNuhfoYgXviW2CNZiSg88dXwgW-mzpil/view?usp=drive_link",
"{""contentId"":""d649d6ca-ca98-4fca-95d0-2034949c7d5f"",""fieldId"":""qrCodeUrl"",""sequencePath"":[]}","TEXT","Import2","https://technosutra21.github.io/technosutra/?model=29",
"{""contentId"":""d649d6ca-ca98-4fca-95d0-2034949c7d5f"",""fieldId"":""ocupacao"",""sequencePath"":[]}","TEXT","Import2","Chefe de família",
"{""contentId"":""d649d6ca-ca98-4fca-95d0-2034949c7d5f"",""fieldId"":""linkModel"",""sequencePath"":[]}","TEXT","Import2","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo29.glb",
"{""contentId"":""d649d6ca-ca98-4fca-95d0-2034949c7d5f"",""fieldId"":""nome"",""sequencePath"":[]}","TEXT","Import2","Veṣṭhila",
"{""contentId"":""4959382c-aced-4736-9020-0d2c5eac5933"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","540c04_a02d7c0d9aed40f395b839fb7cd0304a~mv2.png","540c04_a02d7c0d9aed40f395b839fb7cd0304a~mv2.png"
"{""contentId"":""4959382c-aced-4736-9020-0d2c5eac5933"",""fieldId"":""compFeatures.imageX.data.image.alt"",""sequencePath"":[]}","TEXT","wixui.ImageX","netDRfOkAdzbFd0xiUVZXIHq1nwd4FhDhcq2LPsscUFVKtb0AAaMkEJoMrEkquNdDG3YziVer11nutzPQeL9iFanu0","netDRfOkAdzbFd0xiUVZXIHq1nwd4FhDhcq2LPsscUFVKtb0AAaMkEJoMrEkquNdDG3YziVer11nutzPQeL9iFanu0"
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""location"",""sequencePath"":[]}","TEXT","Import1","Em um kūṭāgāra (pavilhão) feito de árvores preciosas, sentada em um trono de leão feito de mudas de árvores.",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""main_dialogue"",""sequencePath"":[]}","TEXT","Import1","A deusa explica sua liberação e, para ilustrá-la, conta a história detalhada do rei compassivo e de sua própria vida passada como Ratnaprabhā, a filha de um comerciante. Ratnaprabhā, inspirada pela generosidade do rei, fez uma oferenda e uma prece para se tornar como ele. O diálogo revela que o rei era uma encarnação passada de Vairocana, seus pais eram encarnações de Śuddhodana e Māyādevī, e os seres que ele salvou são agora os bodhisattvas na assembleia atual.",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""main_teaching"",""sequencePath"":[]}","TEXT","Import1","A liberação do bodhisattva chamada ""o surgimento da vasta luz radiante da alegria"". O ensinamento fundamental é que toda a felicidade que os seres experienciam é um reflexo do mérito e da bênção dos Tathāgatas. A alegria de um bodhisattva surge da compreensão da conduta compassiva de budas como Vairocana, que, em vidas passadas, fez votos para aliviar o sofrimento de todos os seres.",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""assembly_present"",""sequencePath"":[]}","TEXT","Import1","Um séquito de dez mil deusas da noite. A assembleia da narrativa inclui todos os habitantes de Jambudvīpa sofrendo sob as cinco degenerações, e, crucialmente, os bodhisattvas da assembleia atual de Vairocana, que são revelados como sendo esses mesmos seres, agora estabelecidos em estágios irreversíveis do caminho.",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""context"",""sequencePath"":[]}","TEXT","Import1","Sudhana encontra a deusa que, ao pôr do sol, influencia todos os seres a buscarem refúgio e descanso. Sua presença é um catalisador para a prática correta, inspirando os seres a abandonar as aflições (avareza, preguiça, raiva) e a praticar as perfeições.",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""spiritual_progression"",""sequencePath"":[]}","TEXT","Import1","Sudhana aprende uma lição profunda sobre a causalidade kármica e a interconexão das vidas. Ele vê como a compaixão e a generosidade de um único bodhisattva (o rei/Vairocana) podem transformar um mundo inteiro e plantar as sementes que amadurecem na assembleia de praticantes avançados que ele agora testemunha. Ele aprende que a alegria é o resultado natural de compreender a vasta e compassiva atividade dos budas.",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""unique_elements"",""sequencePath"":[]}","TEXT","Import1","'- As Cinco Degenerações: Uma descrição vívida de uma era de declínio e sua subsequente transformação através da compaixão.",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""transition"",""sequencePath"":[]}","TEXT","Import1","A deusa humildemente afirma que conhece apenas este portal da alegria. Ela direciona Sudhana para encontrar a próxima deusa da noite, Sarva-jagad rakṣā praṇidhāna vīrya prabhā, que também está no bodhimaṇḍa.",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""miraculous_manifestations"",""sequencePath"":[]}","TEXT","Import1","O capítulo é dominado por uma longa narrativa (Jātaka) de uma vida passada do Buda Vairocana como o rei Sarva dharma nirnādacchatra maṇḍala nirghoṣa. O rei presidiu um mundo que caía nas ""cinco degenerações"", onde a terra era estéril e os seres sofriam. Em resposta a seus lamentos, o rei fez um voto de compaixão e realizou um ato de generosidade universal, dando tudo o que possuía. O nascimento do próprio rei foi milagroso, fazendo com que as águas voltassem, as árvores florescessem e tesouros surgissem da terra, transformando o mundo de um inferno de sofrimento em um paraíso de abundância.",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""chapter_title"",""sequencePath"":[]}","TEXT","Import1","SARVA VṚKṢPRAPHULLANA SUKHA SAṂVĀSĀ",
"{""contentId"":""de86c632-a128-4ff1-bd2a-a761419e5b8d"",""fieldId"":""name_translation"",""sequencePath"":[]}","TEXT","Import1","Aquela que Reside na Alegria do Florescimento de Todas as Árvores",
"{""contentId"":""d533f11b-c4dc-463b-b60c-4db356503fd9"",""fieldId"":""descPersonagem"",""sequencePath"":[]}","TEXT","Import2","Sudhana, após descer do paraíso Trāyastriṃśa, encontra Viśvāmitra, que é descrito simplesmente como um professor de crianças, e pede por ensinamentos.",
"{""contentId"":""d533f11b-c4dc-463b-b60c-4db356503fd9"",""fieldId"":""resumoDoCap84000Co"",""sequencePath"":[]}","TEXT","Import2","Sudhana desce do paraíso Trāyastriṃśa para Kapilavastu, onde Viśvāmitra, um professor infantil, simplesmente o instruiu a ir ver Śilpābhijña na mesma cidade.",
"{""contentId"":""d533f11b-c4dc-463b-b60c-4db356503fd9"",""fieldId"":""capUrl"",""sequencePath"":[]}","TEXT","Import2","https://drive.google.com/file/d/1Ps6nY9o2HldlOOANyA-PJsbO_QMQ1CJn/view?usp=sharing",
"{""contentId"":""d533f11b-c4dc-463b-b60c-4db356503fd9"",""fieldId"":""qrCodeUrl"",""sequencePath"":[]}","TEXT","Import2","https://technosutra21.github.io/technosutra/?model=46",
"{""contentId"":""d533f11b-c4dc-463b-b60c-4db356503fd9"",""fieldId"":""ocupacao"",""sequencePath"":[]}","TEXT","Import2","Professor/Mestre",
"{""contentId"":""d533f11b-c4dc-463b-b60c-4db356503fd9"",""fieldId"":""linkModel"",""sequencePath"":[]}","TEXT","Import2","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo46.glb",
"{""contentId"":""d533f11b-c4dc-463b-b60c-4db356503fd9"",""fieldId"":""nome"",""sequencePath"":[]}","TEXT","Import2","Viśvāmitra",
"{""contentId"":""24c106ee-bf17-49b8-8b01-ee1404518527"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<p class=""font_8"">&copy; 2025 Techno Sutra | Bhumisparsha School</p>","<p class=""font_8"">© 2025 Techno Sutra | Bhumisparsha School</p>"
"{""contentId"":""852ae6d8-ba7f-47f5-b9bf-a251f563e615"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","540c04_8aa43eb8f18d4466a7d2fb4f8fc83a07~mv2.png","540c04_8aa43eb8f18d4466a7d2fb4f8fc83a07~mv2.png"
"{""contentId"":""852ae6d8-ba7f-47f5-b9bf-a251f563e615"",""fieldId"":""compFeatures.imageX.data.image.alt"",""sequencePath"":[]}","TEXT","wixui.ImageX","wEqhH6LNm50rQAAAABJRU5ErkJggg==_edited.png","wEqhH6LNm50rQAAAABJRU5ErkJggg==_edited.png"
"{""contentId"":""fee84b8c-8468-48c0-b236-679443acae01"",""fieldId"":""location"",""sequencePath"":[]}","TEXT","Import1","A cidade de Ratnavyūha, na terra de Durga.",
"{""contentId"":""fee84b8c-8468-48c0-b236-679443acae01"",""fieldId"":""main_dialogue"",""sequencePath"":[]}","TEXT","Import1","Após a pergunta de Sudhana, Vasumitrā explica sua liberação. Ela narra que a semente para esta habilidade foi plantada em uma vida passada, quando ela era a esposa de um comerciante e, junto com ele, fez uma simples oferenda a um Buda do passado, Atyuccagāmin. Naquela ocasião, Mañjuśrī, o mesmo guia inicial de Sudhana, a inspirou a desenvolver a aspiração pela iluminação.",
